"Longitude","Latitude","Elevation","Weekday","Month","Time","Land.Use_AGRICULTURAL","Land.Use_COMMERCIAL","Land.Use_FOREST","Land.Use_INDUSTRIAL","Land.Use_MILITARY RESERVATION","Land.Use_RESIDENTIAL","Location.Setting_RURAL","Location.Setting_SUBURBAN","Location.Setting_URBAN AND CENTER CITY","max_PM2.5","max_NO2","max_O3","max_PM10","max_CO","max_SO2"
-77.013178,38.921847,56,4,8,1701,0,1,0,0,0,0,0,0,1,5.4,30.2,0.051,19,0.4,1.2
-117.32554,34.510961,913,2,3,796,0,0,0,0,0,1,0,1,0,6.3,36.1,0.045,22,0.6,1.1
-119.807717,39.525083,1380,3,9,629,0,0,0,0,0,1,0,0,1,2.5,15.1,0.048,14.5,0.1,0.1
-90.182722,32.329111,118,1,4,1208,0,1,0,0,0,0,0,0,1,7.1,12,0.027,13,0.1,0
-111.872222,40.736389,1304,1,8,1334,0,0,0,0,0,1,0,1,0,16.7666666666667,17,0.033,37,0.4,1.3
-77.013178,38.921847,56,2,9,1363,0,1,0,0,0,0,0,0,1,6.5,20,0.029,22,0.3,0.7
-120.4575,34.63782,34,7,3,1158,0,1,0,0,0,0,0,0,1,2,11,0.031,7,0.6,0
-91.179219,30.461981,19,1,3,795,0,1,0,0,0,0,0,0,1,12,18.8,0.041,29,0.2,0.2
-94.635605,39.117219,273,2,10,1034,0,0,0,0,0,1,0,0,1,3.2,16,0.023,6,0.2,0.9
-84.2905,33.6878,239,7,4,1564,0,0,0,0,0,1,0,1,0,7.45,4,0.035,21,0.2,1
-106.5852,35.1343,1591,4,3,70,0,0,0,0,0,1,0,0,1,8.5,45.8,0.043,25,0.5,4
-84.50404,39.12886,249,2,5,1216,0,1,0,0,0,0,0,0,1,10.4,33,0.062,26,0.3,4.2
-80.785683,35.2401,234,1,1,1481,0,0,0,0,0,1,0,0,1,5.15,28.8,0.035,8,0.3,1.3
-94.635605,39.117219,273,2,11,698,0,0,0,0,0,1,0,0,1,5,28,0.023,11,0.4,9.6
-115.078742,36.141875,543,5,3,1520,0,0,0,0,0,1,0,0,1,4.35,36,0.042,19,0.4,0.5
-93.207615,45.13768,277,6,8,947,0,1,0,0,0,0,0,1,0,6.6,13.9,0.036,12,0.4,0.5
-93.643118,41.603159,280,5,11,1037,0,1,0,0,0,0,0,0,1,11.8,12.7,0.021,26.5,0.2,0.2
-78.574167,35.856111,103,2,12,1076,0,0,0,0,0,1,0,1,0,6.8,14.9,0.034,14,0.3,0.7
-122.356811,37.9604,11,7,3,1529,0,1,0,0,0,0,0,0,1,2.8,18.2,0.037,5,0.5,1
-74.192892,40.720989,29,6,1,737,0,0,0,0,0,1,0,0,1,9.5,16,0.025,12,0.4,0.2
-115.48307,32.67618,2.29519867897034,4,9,1001,0,0,0,0,0,1,0,1,0,12.7,40.1,0.056,61,1.4,1.9
-84.2905,33.6878,239,6,9,254,0,0,0,0,0,1,0,1,0,9.5,12.2,0.031,15,0.2,0.5
-72.902871,41.3014,2,2,12,1090,0,1,0,0,0,0,0,0,1,6,19.9,0.032,16,0.2,0.6
-76.878333,39.055277,50,7,10,1004,0,0,0,0,0,1,0,1,0,5.3,4.2,0.037,4,0.1,0.2
-111.872222,40.736389,1304,1,7,1642,0,0,0,0,0,1,0,1,0,3.86666666666667,13,0.052,12,0,1.8
-121.368014,38.613779,23,1,8,599,0,0,0,0,0,1,0,1,0,4.3,4,0.043,16,0.2,3.1
-106.5852,35.1343,1591,7,6,892,0,0,0,0,0,1,0,0,1,2.5,9.9,0.051,14,0.2,0.4
-119.807717,39.525083,1380,7,10,1004,0,0,0,0,0,1,0,0,1,2.25,8.3,0.042,8.5,0.2,0
-120.4575,34.63782,34,7,5,864,0,1,0,0,0,0,0,0,1,7.5,2,0.041,24,0.2,0
-117.32554,34.510961,913,7,5,500,0,0,0,0,0,1,0,1,0,6,1.9,0.045,15,0.4,0.2
-84.2905,33.6878,239,6,9,982,0,0,0,0,0,1,0,1,0,7.35,9.2,0.042,16,0.4,0.1
-90.198348,38.656429,155,1,8,1313,0,0,0,0,0,1,0,0,1,10.6,17.6,0.0485,28,0.2,3
-78.574167,35.856111,103,6,4,464,0,0,0,0,0,1,0,1,0,2.9,5.6,0.046,7,0.3,1.4
-111.872222,40.736389,1304,7,6,1249,0,0,0,0,0,1,0,1,0,5.76666666666667,15,0.073,12,0.3,3.2
-106.5852,35.1343,1591,2,3,817,0,0,0,0,0,1,0,0,1,5.2,11.2,0.052,6,0.2,0.5
-117.32554,34.510961,913,7,5,878,0,0,0,0,0,1,0,1,0,6.55,30.8,0.058,24,0.6,0.6
-120.4575,34.63782,34,6,10,282,0,1,0,0,0,0,0,0,1,8,10,0.032,26,0.5,0
-95.257593,29.733726,13,1,12,347,0,0,0,1,0,0,0,0,1,5.05,29.1,0.025,24.5,0.3,1.2
-119.807717,39.525083,1380,7,2,1508,0,0,0,0,0,1,0,0,1,-0.2,15.3,0.041,4,0.2,0
-91.179219,30.461981,19,7,7,185,0,1,0,0,0,0,0,0,1,13.2,13,0.015,29,0.3,1
-81.3625,28.596389,27,6,4,1192,0,1,0,0,0,0,0,0,1,8.1,4.4,0.036,16,0.3,0.2
-117.41601,33.99958,255,6,6,1640,0,0,0,0,0,1,0,1,0,11.7,28.6,0.072,37,0.4,0.8
-81.678449,41.492117,181,6,5,1241,0,1,0,0,0,0,0,0,1,23.85,42,0.054,55.5,0.6,21.6
-77.013178,38.921847,56,4,6,1274,0,1,0,0,0,0,0,0,1,7.9,11.2,0.053,12,0.2,1.3
-115.48307,32.67618,2.29519867897034,1,4,1551,0,0,0,0,0,1,0,1,0,6.2,42.6,0.061,40,0.3,0.7
-90.182722,32.329111,118,3,9,629,0,1,0,0,0,0,0,0,1,9.8,27.7,0.053,20,0.3,0.5
-117.32554,34.510961,913,4,8,952,0,0,0,0,0,1,0,1,0,8.8,38.6,0.068,30,0.3,1.3
-96.700769,43.54792,449,6,4,1192,0,1,0,0,0,0,0,0,1,3,7.4,0.046,8,0.2,1.3
-72.902871,41.3014,2,4,8,602,0,1,0,0,0,0,0,0,1,9.5,34.7,0.045,25,0.2,0.9
-119.807717,39.525083,1380,5,8,582,0,0,0,0,0,1,0,0,1,6.1,20,0.064,19,0.5,1.7
-120.4575,34.63782,34,6,12,359,0,1,0,0,0,0,0,0,1,5.4,23,0.03,13,0.4,1
-92.281296,34.756189,84,1,1,11,0,1,0,0,0,0,0,0,1,9.6,11.5,0.022,10,0.5,1.2
-71.0826,42.3295,20,7,11,689,0,1,0,0,0,0,0,0,1,0.35,14,0.029,1,0.2,0.2
-119.77321,36.78538,100,3,4,97,0,1,0,0,0,0,0,0,1,3.86666666666667,14.1,0.045,6,0.3,0.2
-117.32554,34.510961,913,2,3,446,0,0,0,0,0,1,0,1,0,4.9,3,0.049,47,0.4,0.2
-72.902871,41.3014,2,4,9,1365,0,1,0,0,0,0,0,0,1,4.4,8,0.033,11,0.2,0.1
-121.894898,37.348497,19,4,7,203,0,1,0,0,0,0,0,0,1,8.25,13.6,0.03,19,0.2,0.3
-93.207615,45.13768,277,3,6,531,0,1,0,0,0,0,0,1,0,3.1,13.5,0.029,8,0.3,0.5
-90.198348,38.656429,155,4,12,1456,0,0,0,0,0,1,0,0,1,6.46666666666667,14.9,0.026,10.5,0.2,0.6
-100.76821,46.825425,566,7,8,1312,0,0,0,0,0,1,0,1,0,14.75,8.9,0.047,31,0.2,5.1
-91.179219,30.461981,19,5,9,624,0,1,0,0,0,0,0,0,1,5.15,12.5,0.012,13,0.3,1.3
-117.32554,34.510961,913,5,8,239,0,0,0,0,0,1,0,1,0,9.3,41.9,0.069,35,0.6,0.8
-122.602877,45.496641,68,4,1,1106,0,0,0,0,0,1,0,1,0,1.5,6.9,0.034,2,0.3,0.2
-111.872222,40.736389,1304,4,1,1491,0,0,0,0,0,1,0,1,0,16.9,52,0.025,48,0.9,4.1
-122.602877,45.496641,68,6,6,170,0,0,0,0,0,1,0,1,0,2.9,6.5,0.045,7,0.2,1.6
-119.77321,36.78538,100,6,7,569,0,1,0,0,0,0,0,0,1,6.76666666666667,17,0.081,29.5,0.3,1.2
-111.872222,40.736389,1304,2,5,866,0,0,0,0,0,1,0,1,0,4.73333333333333,15,0.05,12,0.2,0.1
-80.785683,35.2401,234,6,2,44,0,0,0,0,0,1,0,0,1,6.2,26.7,0.042,12,0.4,16.4
-78.915,40.309722,357,7,2,409,0,1,0,0,0,0,0,0,1,10,30,0.034,7,0.3,12
-74.192892,40.720989,29,5,3,806,0,0,0,0,0,1,0,0,1,7.7,53,0.044,14,0.5,0.9
-119.807717,39.525083,1380,4,6,882,0,0,0,0,0,1,0,0,1,3.3,14.9,0.046,12,0.1,0.2
-96.85535,46.933754,271,6,2,37,1,0,0,0,0,0,0,1,0,25.1,12,0.026,27,0.2,0.3
-84.50404,39.12886,249,1,2,1131,0,1,0,0,0,0,0,0,1,7.9,13,0.03,18,0.3,1.4
-81.3625,28.596389,27,1,10,641,0,1,0,0,0,0,0,0,1,2.5,4,0.03,8,0.7,0
-117.41601,33.99958,255,1,2,1502,0,0,0,0,0,1,0,1,0,5.6,37.2,0.041,13,0.5,0.7
-119.77321,36.78538,100,2,12,1076,0,1,0,0,0,0,0,0,1,50.9666666666667,53.8,0.026,81.5,1.6,0.8
-84.50404,39.12886,249,2,6,894,0,1,0,0,0,0,0,0,1,10,20,0.034,27,0.2,11.2
-105.00518,39.77949,1602,3,11,1427,0,0,0,0,0,1,0,0,1,3.65,51.1,0.031,19.5,0.4,2.1
-118.22688,34.06659,93,6,3,1535,0,0,0,0,0,1,0,0,1,6.85,45,0.049,24,0.75,0.7
-90.198348,38.656429,155,1,1,1481,0,0,0,0,0,1,0,0,1,7.33333333333333,20.1,0.03,13.5,0.2,2.2
-96.700769,43.54792,449,3,4,1567,0,1,0,0,0,0,0,0,1,4.5,12.4,0.042,12,0.2,1.1
-77.013178,38.921847,56,2,10,1006,0,1,0,0,0,0,0,0,1,14.3,32.6,0.044,21,0.6,1.4
-94.635605,39.117219,273,1,8,221,0,0,0,0,0,1,0,0,1,9.55,16.5,0.04,19,0.4,0.3
-115.48307,32.67618,2.29519867897034,1,1,732,0,0,0,0,0,1,0,1,0,13.8,27.3,0.021,42,1.1,0.8
-117.32554,34.510961,913,4,11,1064,0,0,0,0,0,1,0,1,0,11.65,39.1,0.03,49,0.7,1.4
-117.41601,33.99958,255,6,1,23,0,0,0,0,0,1,0,1,0,4.8,33.8,0.038,48,0.25,0.4
-122.356811,37.9604,11,7,12,353,0,1,0,0,0,0,0,0,1,6.2,16.7,0.027,5,1,1.6
-72.902871,41.3014,2,2,4,467,0,1,0,0,0,0,0,0,1,6.5,32.4,0.039,13,0.2,0.4
-122.602877,45.496641,68,4,1,749,0,0,0,0,0,1,0,1,0,2.9,27.4,0.04,6,0.5,0.3
-84.2905,33.6878,239,4,12,336,0,0,0,0,0,1,0,1,0,9.3,22.7,0.016,7,0.4,0.7
-106.5852,35.1343,1591,4,4,1575,0,0,0,0,0,1,0,0,1,3.2,19.1,0.053,11,0.2,0.5
-115.48307,32.67618,2.29519867897034,6,9,611,0,0,0,0,0,1,0,1,0,14.6,12.7,0.05,97,0.2,0.9
-84.50404,39.12886,249,3,4,1560,0,1,0,0,0,0,0,0,1,13,46.4,0.046,25,0.5,3.2
-71.0826,42.3295,20,2,10,656,0,1,0,0,0,0,0,0,1,11.8,27,0.043,25,0.5,2.4
-91.179219,30.461981,19,5,5,498,0,1,0,0,0,0,0,0,1,10.1,21.8,0.042,43,0.2,5.8
-96.700769,43.54792,449,6,1,744,0,1,0,0,0,0,0,0,1,12.3,35,0.025,32,0.5,1.4
-120.4575,34.63782,34,4,5,1232,0,1,0,0,0,0,0,0,1,3.6,3,0.024,17,0.3,0
-105.00518,39.77949,1602,5,2,407,0,0,0,0,0,1,0,0,1,7.15,39.6,0.025,31,0.5,2.4
-118.22688,34.06659,93,2,5,131,0,0,0,0,0,1,0,0,1,12.15,24.9,0.051,29,0.35,0
-96.85535,46.933754,271,1,5,144,1,0,0,0,0,0,0,1,0,4.3,11.5,0.05,11,0.2,0
-119.807717,39.525083,1380,6,5,863,0,0,0,0,0,1,0,0,1,2.85,7.5,0.051,9,0.1,0.1
-124.17949,40.77678,22,7,4,836,0,0,0,0,0,1,0,1,0,5.9,7.5,0.037,6,0.3,-0.3
-100.76821,46.825425,566,3,6,909,0,0,0,0,0,1,0,1,0,5.8,9.2,0.046,24,0.2,1
-106.5852,35.1343,1591,4,7,1288,0,0,0,0,0,1,0,0,1,2.95,6.2,0.06,9,0.2,0.3
-112.095767,33.503833,343,7,10,297,0,0,0,0,0,1,0,0,1,8.2,34,0.043,20,0.8,1.7
-115.078742,36.141875,543,2,3,1545,0,0,0,0,0,1,0,0,1,16.4,42.6,0.058,44,0.9,2.3
-76.699444,39.965278,131,7,10,297,0,0,0,0,0,1,0,1,0,4.25,9,0.025,7,0.1,3
-78.574167,35.856111,103,6,4,821,0,0,0,0,0,1,0,1,0,2.1,3.9,0.044,5,0.2,1.5
-122.308628,47.568236,92,4,8,1337,0,0,0,0,0,1,0,0,1,2.95,14.9,0.023,6,0.1,1
-81.678449,41.492117,181,4,11,1421,0,1,0,0,0,0,0,0,1,2.8,9,0.031,6.5,0.2,0.15
-74.192892,40.720989,29,6,7,1283,0,0,0,0,0,1,0,0,1,3.55,13,0.041,9,0.2,0.4
-72.902871,41.3014,2,7,1,738,0,1,0,0,0,0,0,0,1,9.7,15.8,0.032,9,0.2,0.7
-105.00518,39.77949,1602,3,4,461,0,0,0,0,0,1,0,0,1,2.2,44.7,0.047,10,0.3,2.2
-80.038611,42.14175,192,1,11,312,0,1,0,0,0,0,0,1,0,9,28,0.035,10,0.3,1
-124.17949,40.77678,22,6,7,1304,0,0,0,0,0,1,0,1,0,1.5,2.8,0.015,3,0.1,0.3
-72.902871,41.3014,2,1,6,900,0,1,0,0,0,0,0,0,1,2.7,23.9,0.023,25,0.3,3.5
-72.902871,41.3014,2,3,4,846,0,1,0,0,0,0,0,0,1,-1.4,35.1,0.023,3,0.2,0.3
-104.778334,41.182227,1842,5,8,232,0,0,0,0,0,1,0,1,0,20.9,19.7,0.07,35,0.2,4.7
-117.41601,33.99958,255,4,6,1274,0,0,0,0,0,1,0,1,0,12.4,13.6,0.073,35,0.2,0.7
-86.114444,39.810833,233,3,1,384,0,0,0,0,0,1,0,1,0,11.5,19.8,0.026,12.5,0.3,0.9
-119.77321,36.78538,100,3,3,69,0,1,0,0,0,0,0,0,1,8.53333333333333,22.5,0.04,24,0.6,0.3
-81.678449,41.492117,181,4,1,1463,0,1,0,0,0,0,0,0,1,8.23333333333333,12,0.021,11,0.2,0
-81.3625,28.596389,27,6,2,1129,0,1,0,0,0,0,0,0,1,6.7,5.6,0.04,15,0.5,0.1
-72.631667,41.784722,18,1,10,641,0,0,0,0,0,1,0,1,0,7.16666666666667,21.8,0.031,8,0.3,0.5
-80.785683,35.2401,234,4,10,1393,0,0,0,0,0,1,0,0,1,8.6,19.7,0.025,16,0.4,0.3
-122.026154,37.936013,25,5,1,29,0,0,0,0,0,1,0,1,0,10.4,21,0.025,12,0.8,1.8
-122.356811,37.9604,11,7,5,1235,0,1,0,0,0,0,0,0,1,8.7,6.7,0.039,15,0.4,0.4
-91.179219,30.461981,19,1,5,494,0,1,0,0,0,0,0,0,1,9.45,16.9,0.042,29,0.2,0.6
-111.872222,40.736389,1304,1,4,1579,0,0,0,0,0,1,0,1,0,3.16666666666667,10.6,0.054,15,0.2,2.6
-96.85535,46.933754,271,7,5,500,1,0,0,0,0,0,0,1,0,15,13.1,0.042,25,0.2,0.3
-96.700769,43.54792,449,5,5,120,0,1,0,0,0,0,0,0,1,12.7,8.4,0.014,37,0.2,0.9
-100.76821,46.825425,566,6,9,1724,0,0,0,0,0,1,0,1,0,1.75,6.2,0.033,7,0.1,3.5
-97.475083,35.614131,355,5,5,1611,0,0,0,0,0,1,0,1,0,8.6,21,0.066,22,0.4,0
-100.76821,46.825425,566,7,6,1613,0,0,0,0,0,1,0,1,0,12.7,11.1,0.053,36,0.3,0.8
-72.902871,41.3014,2,2,8,222,0,1,0,0,0,0,0,0,1,5.2,10.9,0.041,8,0.2,0.1
-115.078742,36.141875,543,4,6,889,0,0,0,0,0,1,0,0,1,3.7,14,0.059,22,0.2,1
-93.207615,45.13768,277,4,9,259,0,1,0,0,0,0,0,1,0,3.3,18.7,0.019,11,0.3,0.9
-81.678449,41.492117,181,7,7,1298,0,1,0,0,0,0,0,0,1,2.95,5,0.039,5,0.2,0
-100.76821,46.825425,566,4,7,1659,0,0,0,0,0,1,0,1,0,3.8,5.5,0.034,16,0.1,0.2
-77.013178,38.921847,56,3,10,293,0,1,0,0,0,0,0,0,1,14.6,49.4,0.026,37,0.6,2
-74.192892,40.720989,29,6,3,65,0,0,0,0,0,1,0,0,1,14.2,44,0.038,25,0.5,4.3
-124.17949,40.77678,22,1,4,1208,0,0,0,0,0,1,0,1,0,13.6,10.7,0.02,43,0.4,0.1
-84.2905,33.6878,239,6,1,373,0,0,0,0,0,1,0,1,0,6.65,7.6,0.014,5,0.3,0.1
-76.878333,39.055277,50,2,11,1055,0,0,0,0,0,1,0,1,0,6.3,13.9,0.033,9,0.3,0.5
-80.038611,42.14175,192,6,4,485,0,1,0,0,0,0,0,1,0,7.8,19,0.039,8,0.5,1
-90.182722,32.329111,118,1,2,767,0,1,0,0,0,0,0,0,1,10.2,16.9,0.032,15,0.3,1.3
-81.3625,28.596389,27,1,7,200,0,1,0,0,0,0,0,0,1,6.5,13,0.039,11,0.5,2
-95.976537,36.204902,201,5,2,785,0,0,0,0,0,1,0,0,1,2.2,3.1,0.033,5,0.2,0.3
-95.128508,29.670025,10,3,6,545,0,0,0,0,0,1,0,0,1,8.1,15.9,0.045,16.5,0.2,3.9
-91.179219,30.461981,19,1,12,1460,0,1,0,0,0,0,0,0,1,6.3,20.7,0.017,11,0.2,0.2
-78.915,40.309722,357,3,4,1553,0,1,0,0,0,0,0,0,1,8.15,26,0.046,18,0.4,2
-104.778334,41.182227,1842,4,6,1274,0,0,0,0,0,1,0,1,0,4.5,15.5,0.054,26,0.2,1
-84.50404,39.12886,249,1,8,1691,0,1,0,0,0,0,0,0,1,9.73333333333333,12.05,0.068,16.3333333333333,0.1,3.4
-115.078742,36.141875,543,5,12,1072,0,0,0,0,0,1,0,0,1,18.5,47.1,0.022,49,1.5,5.2
-119.77321,36.78538,100,4,1,1484,0,1,0,0,0,0,0,0,1,25.1666666666667,35.5,0.027,35,0.8,0.4
-91.179219,30.461981,19,3,4,1210,0,1,0,0,0,0,0,0,1,10.85,34.4,0.062,34,0.4,4.6
-120.4575,34.63782,34,2,7,572,0,1,0,0,0,0,0,0,1,6.9,4,0.029,15,0.3,1
-84.50404,39.12886,249,1,11,1418,0,1,0,0,0,0,0,0,1,16.8,14,0.012,19.5,0.2,1.1
-91.179219,30.461981,19,3,3,797,0,1,0,0,0,0,0,0,1,4.76666666666667,14.3,0.043,14,0.2,0.3
-115.48307,32.67618,2.29519867897034,3,4,461,0,0,0,0,0,1,0,1,0,12.6,37,0.051,65,0.9,1.3
-77.013178,38.921847,56,5,6,897,0,1,0,0,0,0,0,0,1,11.5,12.9,0.058,20,0.3,1
-115.48307,32.67618,2.29519867897034,2,6,173,0,0,0,0,0,1,0,1,0,12.4,19.4,0.067,35,0.3,4.1
-104.778334,41.182227,1842,5,7,1282,0,0,0,0,0,1,0,1,0,8.3,13.2,0.063,19,0.2,0.6
-86.815,33.553056,180,1,5,515,0,1,0,0,0,0,0,0,1,14.9,37.1,0.048,30.5,0.5,10.1
-77.013178,38.921847,56,3,3,433,0,1,0,0,0,0,0,0,1,13.9,36.4,0.046,25,0.4,2.3
-76.878333,39.055277,50,7,1,752,0,0,0,0,0,1,0,1,0,5.5,21.2,0.021,6,0.3,0.2
-104.778334,41.182227,1842,2,3,1181,0,0,0,0,0,1,0,1,0,2.1,11.3,0.05,9,0.2,0.3
-117.41601,33.99958,255,5,2,50,0,0,0,0,0,1,0,1,0,41.1,28.5,0.046,59,0.6,0.3
-96.700769,43.54792,449,5,1,1478,0,1,0,0,0,0,0,0,1,4,5.1,0.037,21,0.2,0.4
-115.48307,32.67618,2.29519867897034,7,9,983,0,0,0,0,0,1,0,1,0,7.3,9.8,0.063,16,0.2,1.5
-90.198348,38.656429,155,2,5,1587,0,0,0,0,0,1,0,0,1,14.7333333333333,29.2,0.0555,27.5,0.3,2.6
-115.48307,32.67618,2.29519867897034,1,10,655,0,0,0,0,0,1,0,1,0,3.7,6.9,0.034,44,0.1,0.2
-76.878333,39.055277,50,5,5,134,0,0,0,0,0,1,0,1,0,7.1,13.3,0.056,14,0.2,0.3
-72.982778,43.608056,170,5,12,1079,0,1,0,0,0,0,0,0,1,15.5,30.5,0.025,21,0.7,1.7
-80.785683,35.2401,234,3,6,902,0,0,0,0,0,1,0,0,1,4.2,6.2,0.026,8,0.2,0.1
-111.872222,40.736389,1304,7,7,1655,0,0,0,0,0,1,0,1,0,4.83333333333333,9.15,0.052,13,0,1.5
-106.5852,35.1343,1591,6,12,1066,0,0,0,0,0,1,0,0,1,11.2,33.8,0.023,31,0.7,1.2
-100.76821,46.825425,566,7,10,647,0,0,0,0,0,1,0,1,0,5.8,3.5,0.029,26,0.2,0.2
-124.17949,40.77678,22,2,8,215,0,0,0,0,0,1,0,1,0,1.3,5.4,0.02,4,0.2,0.1
-122.602877,45.496641,68,2,11,677,0,0,0,0,0,1,0,1,0,10.6,25.9,0.013,15.5,0.8,1.9
-78.915,40.309722,357,7,6,1263,0,1,0,0,0,0,0,0,1,16.6,8,0.053,20,0.1,7
-93.207615,45.13768,277,6,3,807,0,1,0,0,0,0,0,1,0,7.1,8,0.036,5,0.3,0.6
-86.114444,39.810833,233,4,9,266,0,0,0,0,0,1,0,1,0,10.25,30,0.061,22,0.4,0.9
-78.915,40.309722,357,2,1,1475,0,1,0,0,0,0,0,0,1,14.4,14,0.033,6,0.2,2
-104.778334,41.182227,1842,1,6,1635,0,0,0,0,0,1,0,1,0,2.5,2.4,0.048,12,0.2,1.5
-91.179219,30.461981,19,6,3,1549,0,1,0,0,0,0,0,0,1,6.7,21.8,0.04,14,0.2,2.1
-91.179219,30.461981,19,1,1,1481,0,1,0,0,0,0,0,0,1,5.53333333333333,13.8,0.033,8,0.2,0.5
-119.77321,36.78538,100,6,9,1367,0,1,0,0,0,0,0,0,1,8.56666666666667,9.6,0.045,54.5,0.2,0.5
-86.114444,39.810833,233,4,10,1386,0,0,0,0,0,1,0,1,0,11.1,30.7,0.025,26,0.7,0.8
-90.587611,41.530011,222,2,6,1265,0,0,0,0,0,1,0,0,1,4.55,6.8,0.034,10,0.2,0.4
-80.785683,35.2401,234,7,9,1361,0,0,0,0,0,1,0,0,1,12.1,6.1,0.038,25,0.3,0.5
-90.198348,38.656429,155,6,1,1122,0,0,0,0,0,1,0,0,1,9.35,35,0.0335,18,0.8,1.4
-72.902871,41.3014,2,4,8,952,0,1,0,0,0,0,0,0,1,12.8,28.4,0.066,11,0.5,0.7
-96.700769,43.54792,449,1,5,1607,0,1,0,0,0,0,0,0,1,1.2,2,0.045,0,0.2,0.4
-93.207615,45.13768,277,5,7,183,0,1,0,0,0,0,0,1,0,14.6,22.3,0.046,28,0.5,0.8
-81.3625,28.596389,27,1,11,333,0,1,0,0,0,0,0,0,1,2.5,5,0.035,6,0.9,0
-84.50404,39.12886,249,7,2,766,0,1,0,0,0,0,0,0,1,8.7,13,0.035,27,0.2,5
-78.915,40.309722,357,3,1,1469,0,1,0,0,0,0,0,0,1,6.05,14,0.023,4,0,2
-77.40027,37.55652,54,4,11,1421,0,0,0,0,0,1,0,1,0,5.65,7.8,0.032,7.66666666666667,0.3,0.5
-84.50404,39.12886,249,7,4,1564,0,1,0,0,0,0,0,0,1,7.8,6.2,0.044,13,0.2,2.3
-104.778334,41.182227,1842,1,3,67,0,0,0,0,0,1,0,1,0,4.8,11.8,0.051,10,0.1,0.4
-86.114444,39.810833,233,3,2,762,0,0,0,0,0,1,0,1,0,1.4,14.6,0.029,8,0.3,0
-104.778334,41.182227,1842,5,4,1555,0,0,0,0,0,1,0,1,0,1.2,10,0.055,13,0.3,2.2
-77.013178,38.921847,56,4,3,805,0,1,0,0,0,0,0,0,1,8,25,0.045,18,0.3,1.8
-115.48307,32.67618,2.29519867897034,4,5,875,0,0,0,0,0,1,0,1,0,18,36.9,0.051,140,0.3,3.9
-81.3625,28.596389,27,4,12,714,0,1,0,0,0,0,0,0,1,7.4,6,0.036,19,0.5,0
-76.878333,39.055277,50,2,9,257,0,0,0,0,0,1,0,1,0,7.7,25.6,0.064,10.5,0.3,0.9
-80.038611,42.14175,192,5,10,281,0,1,0,0,0,0,0,1,0,8.8,6,0.027,11,0.3,0
-120.4575,34.63782,34,7,6,535,0,1,0,0,0,0,0,0,1,8.6,3,0.043,26,0.2,1
-117.32554,34.510961,913,5,11,1408,0,0,0,0,0,1,0,1,0,9.25,39,0.045,31,0.6,0.9
-116.968133,32.817978,112,5,4,92,0,1,0,0,0,0,0,1,0,5.7,23,0.061,30,0.4,0.3
-81.3625,28.596389,27,2,4,831,0,1,0,0,0,0,0,0,1,9.2,7.7,0.049,1,0.8,0.3
-81.3625,28.596389,27,4,8,973,0,1,0,0,0,0,0,0,1,11.1,11.5,0.034,22,0.5,1.4
-119.77321,36.78538,100,4,2,35,0,1,0,0,0,0,0,0,1,7.9,34.5,0.022,22,1,0.7
-93.207615,45.13768,277,3,10,286,0,1,0,0,0,0,0,1,0,3.7,32.7,0.036,16,0.4,1.4
-105.00518,39.77949,1602,2,1,383,0,0,0,0,0,1,0,0,1,5.4,48,0.032,21,1.2,5.1
-115.48307,32.67618,2.29519867897034,5,5,1226,0,0,0,0,0,1,0,1,0,15.5,2.1,0.055,143,0.3,2
-81.678449,41.492117,181,7,6,542,0,1,0,0,0,0,0,0,1,15.6,17,0.059,29,0.4,3.65
-78.915,40.309722,357,1,1,4,0,1,0,0,0,0,0,0,1,5.7,6,0.031,10,0.2,2
-122.308628,47.568236,92,2,3,1181,0,0,0,0,0,1,0,0,1,1.3,7.9,0.036,3,0.2,0.2
-100.76821,46.825425,566,7,5,1592,0,0,0,0,0,1,0,1,0,7.45,5,0.045,22,0.2,0.2
-91.179219,30.461981,19,2,8,215,0,1,0,0,0,0,0,0,1,12.05,15.5,0.047,31,0.3,1.4
-81.3625,28.596389,27,7,10,283,0,1,0,0,0,0,0,0,1,8,5,0.042,16,0.5,1
-115.48307,32.67618,2.29519867897034,2,8,964,0,0,0,0,0,1,0,1,0,11.2,22.1,0.046,48,0.3,4.2
-80.038611,42.14175,192,5,4,99,0,1,0,0,0,0,0,1,0,4.4,10,0.041,7,0,4
-121.894898,37.348497,19,5,9,260,0,1,0,0,0,0,0,0,1,8.05,28.5,0.041,24,0.6,0.5
-111.872222,40.736389,1304,2,6,894,0,0,0,0,0,1,0,1,0,3.06666666666667,13,0.036,7,0.2,0.3
-72.902871,41.3014,2,4,1,28,0,1,0,0,0,0,0,0,1,6.5,41.6,0.027,12,0.4,1.8
-86.114444,39.810833,233,4,2,784,0,0,0,0,0,1,0,1,0,8.6,27.6,0.031,16,0.4,2.1
-96.700769,43.54792,449,6,10,1395,0,1,0,0,0,0,0,0,1,3.4,19.2,0.028,14,0.3,2.8
-84.2905,33.6878,239,3,1,1469,0,0,0,0,0,1,0,1,0,2.2,11.4,0.035,8,0.2,0.5
-76.878333,39.055277,50,5,3,71,0,0,0,0,0,1,0,1,0,5.13333333333333,31.3,0.048,7.5,0.4,0.4
-111.872222,40.736389,1304,4,6,889,0,0,0,0,0,1,0,1,0,8,23,0.059,36,0.2,0.3
